DocumentID,Text,Label,LabelType,LabelName,DocumentType,LengthCharacters,HasEmoji,cleaned_text,tokens,LabelMapped
222043,Liam is inspiring when the moon sits in the sky Liam is inspiring when the sun sits in the sky he is inspiring when they switch places too,1,Sentiment,Positive,Tweet,138,0,liam is inspiring when the moon sits in the sky liam is inspiring when the sun sits in the sky he is inspiring when they switch places too,"['liam', 'inspiring', 'moon', 'sits', 'sky', 'liam', 'inspiring', 'sun', 'sits', 'sky', 'inspiring', 'switch', 'places']",1
49724,One was broken:( if be happy to give a 5🌟 if I can switch out with one that isn't broken,2,StarRating,2 Stars,Review,88,1,one was broken if be happy to give a if i can switch out with one that isnt broken,"['one', 'broken', 'happy', 'give', 'switch', 'one', 'isnt', 'broken']",-1
2181,"I've already gone through the 2 screen protectors in a week.. One cracked from being dropped on a a rug. Terrible durability. The adhesive doesn't properly stick on either. Second screen protector, popped off almost immediately, and wont stay on. It's a garbage product",1,StarRating,1 Star,Review,269,0,ive already gone through the screen protectors in a week one cracked from being dropped on a a rug terrible durability the adhesive doesnt properly stick on either second screen protector popped off almost immediately and wont stay on its a garbage product,"['ive', 'already', 'gone', 'screen', 'protectors', 'week', 'one', 'cracked', 'dropped', 'rug', 'terrible', 'durability', 'adhesive', 'doesnt', 'properly', 'stick', 'either', 'second', 'screen', 'protector', 'popped', 'almost', 'immediately', 'wont', 'stay', 'garbage', 'product']",-1
167007,Fit great over pillow. Looks great with our grey furniture. Color really pops!,5,StarRating,5 Stars,Review,78,0,fit great over pillow looks great with our grey furniture color really pops,"['fit', 'great', 'pillow', 'looks', 'great', 'grey', 'furniture', 'color', 'really', 'pops']",1
110060,Used this replace the nit on my SG. It is a bit taller and requires some filing. It also is a bit too wide for the fretboard as well. It took some extra work...but it will do.,3,StarRating,3 Stars,Review,175,0,used this replace the nit on my sg it is a bit taller and requires some filing it also is a bit too wide for the fretboard as well it took some extra workbut it will do,"['used', 'replace', 'nit', 'sg', 'bit', 'taller', 'requires', 'filing', 'also', 'bit', 'wide', 'fretboard', 'well', 'took', 'extra', 'workbut']",0
254156,"MILAN, Aug 30 (Reuters) - After losing only three league games last season Juventus have now lost the first two of the new campaign as a",0,Sentiment,Neutral,Tweet,136,0,milan aug reuters after losing only three league games last season juventus have now lost the first two of the new campaign as a,"['milan', 'aug', 'reuters', 'losing', 'three', 'league', 'games', 'last', 'season', 'juventus', 'lost', 'first', 'two', 'new', 'campaign']",0
14501,Arrived quickly however one jar had a broken seal. No returns.,1,StarRating,1 Star,Review,62,0,arrived quickly however one jar had a broken seal no returns,"['arrived', 'quickly', 'however', 'one', 'jar', 'broken', 'seal', 'returns']",-1
12472,Didn't receive Wire Harness or Antenna Adapter.,1,StarRating,1 Star,Review,47,0,didnt receive wire harness or antenna adapter,"['didnt', 'receive', 'wire', 'harness', 'antenna', 'adapter']",-1
208554,The last few snakes in Ireland were found at Blarney GAA hall during the St. Patrick's Day Parade. pic courtesy... http://t.co/qVJEuLwV,0,Sentiment,Neutral,Tweet,135,0,the last few snakes in ireland were found at blarney gaa hall during the st patricks day parade pic courtesy httptcoqvjeulwv,"['last', 'snakes', 'ireland', 'found', 'blarney', 'gaa', 'hall', 'st', 'patricks', 'day', 'parade', 'pic', 'courtesy', 'httptcoqvjeulwv']",0
50898,There was no instructions on how to setup internet connection. :-(,2,StarRating,2 Stars,Review,66,0,there was no instructions on how to setup internet connection,"['instructions', 'setup', 'internet', 'connection']",-1
45361,fits extremely small,2,StarRating,2 Stars,Review,20,0,fits extremely small,"['fits', 'extremely', 'small']",-1
101565,"It's not a bad deal for the price. But it doesn't hold up amazingly over time - I've had this for a few months now and all of the little sticky things at the bottom have fallen off. It's cracked in a few places, but it's still on the laptop itself so that's not too bad. You get what you pay for",3,StarRating,3 Stars,Review,295,0,its not a bad deal for the price but it doesnt hold up amazingly over time ive had this for a few months now and all of the little sticky things at the bottom have fallen off its cracked in a few places but its still on the laptop itself so thats not too bad you get what you pay for,"['bad', 'deal', 'price', 'doesnt', 'hold', 'amazingly', 'time', 'ive', 'months', 'little', 'sticky', 'things', 'bottom', 'fallen', 'cracked', 'places', 'still', 'laptop', 'thats', 'bad', 'get', 'pay']",0
95652,It's a cute shirt but it doesn't look like the material that's in the picture. It's like a slightly different tone of white and the material kind of feels thin and very polyester but it still looks like a cute shirt in general.,3,StarRating,3 Stars,Review,227,0,its a cute shirt but it doesnt look like the material thats in the picture its like a slightly different tone of white and the material kind of feels thin and very polyester but it still looks like a cute shirt in general,"['cute', 'shirt', 'doesnt', 'look', 'like', 'material', 'thats', 'picture', 'like', 'slightly', 'different', 'tone', 'white', 'material', 'kind', 'feels', 'thin', 'polyester', 'still', 'looks', 'like', 'cute', 'shirt', 'general']",0
76320,"I had a problem keeping them in my ears due the weight. I think the quality is excellent! They may be just fine for some, but not an active person as they won’t stay in place",2,StarRating,2 Stars,Review,174,0,i had a problem keeping them in my ears due the weight i think the quality is excellent they may be just fine for some but not an active person as they wont stay in place,"['problem', 'keeping', 'ears', 'due', 'weight', 'think', 'quality', 'excellent', 'may', 'fine', 'active', 'person', 'wont', 'stay', 'place']",-1
204599,Love the scent. Great for a quick wipe down for my puppy.,5,StarRating,5 Stars,Review,57,0,love the scent great for a quick wipe down for my puppy,"['love', 'scent', 'great', 'quick', 'wipe', 'puppy']",1
49875,"Base your expectations on what you’re paying or else you’ll be sorely disappointed. The assembled piece looks nice from a distance and is functional. I purchased this to serve a purpose until I can afford to replace it with a more quality piece. For its price, it’s decent. I had almost bought it from another retailer for almost twice as much - thank God I checked Amazon’s price first. For any more than what I paid I would have been upset. The thin veneer came cracked in three pieces, two of them on the front of one of the doors and it’s noticeable. There were also scratches and blemishes on arrival - see photos. The doors themselves have cheap plastic hardware which I’ve already needed to super glue. The feet are more cheap plastic and hideously ugly but fortunately somewhat hidden. I’ll see how long it holds up and try to report back. Update: It’s only been a month and I’m already looking for a replacement. This thing scratches so easily and the dark color means the scratches are super noticeable. One of the shelves is also sagging from the items I put inside, which really weren’t that heavy. It’s truly not meant for more than shoes, I guess.",2,StarRating,2 Stars,Review,1161,0,base your expectations on what youre paying or else youll be sorely disappointed the assembled piece looks nice from a distance and is functional i purchased this to serve a purpose until i can afford to replace it with a more quality piece for its price its decent i had almost bought it from another retailer for almost twice as much thank god i checked amazons price first for any more than what i paid i would have been upset the thin veneer came cracked in three pieces two of them on the front of one of the doors and its noticeable there were also scratches and blemishes on arrival see photos the doors themselves have cheap plastic hardware which ive already needed to super glue the feet are more cheap plastic and hideously ugly but fortunately somewhat hidden ill see how long it holds up and try to report back update its only been a month and im already looking for a replacement this thing scratches so easily and the dark color means the scratches are super noticeable one of the shelves is also sagging from the items i put inside which really werent that heavy its truly not meant for more than shoes i guess,"['base', 'expectations', 'youre', 'paying', 'else', 'youll', 'sorely', 'disappointed', 'assembled', 'piece', 'looks', 'nice', 'distance', 'functional', 'purchased', 'serve', 'purpose', 'afford', 'replace', 'quality', 'piece', 'price', 'decent', 'almost', 'bought', 'another', 'retailer', 'almost', 'twice', 'much', 'thank', 'god', 'checked', 'amazons', 'price', 'first', 'paid', 'would', 'upset', 'thin', 'veneer', 'came', 'cracked', 'three', 'pieces', 'two', 'front', 'one', 'doors', 'noticeable', 'also', 'scratches', 'blemishes', 'arrival', 'see', 'photos', 'doors', 'cheap', 'plastic', 'hardware', 'ive', 'already', 'needed', 'super', 'glue', 'feet', 'cheap', 'plastic', 'hideously', 'ugly', 'fortunately', 'somewhat', 'hidden', 'ill', 'see', 'long', 'holds', 'try', 'report', 'back', 'update', 'month', 'im', 'already', 'looking', 'replacement', 'thing', 'scratches', 'easily', 'dark', 'color', 'means', 'scratches', 'super', 'noticeable', 'one', 'shelves', 'also', 'sagging', 'items', 'put', 'inside', 'really', 'werent', 'heavy', 'truly', 'meant', 'shoes', 'guess']",-1
44388,"I ordered assorted colors, the whole package was white. Not what I expected at all.",2,StarRating,2 Stars,Review,83,0,i ordered assorted colors the whole package was white not what i expected at all,"['ordered', 'assorted', 'colors', 'whole', 'package', 'white', 'expected']",-1
191783,Love this set. Looks great by my swimming pool. The cushion is soft and comfortable to lie on. The cushions are as comfortable.,5,StarRating,5 Stars,Review,127,0,love this set looks great by my swimming pool the cushion is soft and comfortable to lie on the cushions are as comfortable,"['love', 'set', 'looks', 'great', 'swimming', 'pool', 'cushion', 'soft', 'comfortable', 'lie', 'cushions', 'comfortable']",1
154474,"After using this I can only ask ""what took me so long to find a solution to the frustration of wanting to thoroughly clean my hummingbird feeders?"" I tried using handles of wooden spoons and other things to no avail. This is fast and easy. My only complaint is that they could have added another inch or two to the handle for some of the longer bottle feeders as I am always afraid of having it slip through my fingers and getting stuck in the narrow necked bottles. Still well worth the price!",4,StarRating,4 Stars,Review,494,0,after using this i can only ask what took me so long to find a solution to the frustration of wanting to thoroughly clean my hummingbird feeders i tried using handles of wooden spoons and other things to no avail this is fast and easy my only complaint is that they could have added another inch or two to the handle for some of the longer bottle feeders as i am always afraid of having it slip through my fingers and getting stuck in the narrow necked bottles still well worth the price,"['using', 'ask', 'took', 'long', 'find', 'solution', 'frustration', 'wanting', 'thoroughly', 'clean', 'hummingbird', 'feeders', 'tried', 'using', 'handles', 'wooden', 'spoons', 'things', 'avail', 'fast', 'easy', 'complaint', 'could', 'added', 'another', 'inch', 'two', 'handle', 'longer', 'bottle', 'feeders', 'always', 'afraid', 'slip', 'fingers', 'getting', 'stuck', 'narrow', 'necked', 'bottles', 'still', 'well', 'worth', 'price']",1
